target,r,dotr,Phi,dotPhi
0.3209151416608635,0.21982218328770503,0.04531153638799489,0.9762600438276113,9.702702702702704
0.3696699890294852,0.2199583593397864,0.045381743283859265,1.005383762140519,9.693693693693694
0.4170689601506594,0.22009474648481586,0.045452124390352656,1.0344804263723184,9.684684684684685
0.4629572247001044,0.22023134524684107,0.045522680302419655,1.0635500365230095,9.675675675675675
0.5071859781451434,0.2203681561517003,0.04559341161759316,1.0925925925925926,9.666666666666666
0.5496129007306555,0.22050517972702996,0.04566431893600806,1.1216080945810676,9.657657657657658
0.5901025899686511,0.22064241650227281,0.045735402860415074,1.1505965424884343,9.64864864864865
0.6285269654472888,0.2207798670086854,0.045806663996194534,1.179557936314693,9.63963963963964
0.6647656448862963,0.22091753177934637,0.04587810295137033,1.2084922760598436,9.63063063063063
0.698706290478995,0.22105541134916412,0.04594972033662399,1.237399561723886,9.621621621621621
0.7302449246760219,0.221193506254885,0.04602151676530877,1.2662797933068204,9.612612612612612
0.7592862146819686,0.22133181703510127,0.046093492853463855,1.2951329708086465,9.603603603603604
0.7857437250530808,0.22147034423025927,0.04616564921982868,1.3239590942293644,9.594594594594595
0.8095401379014702,0.22160908838266738,0.04623798648585728,1.3527581635689743,9.585585585585585
0.8306074403285493,0.2217480500365044,0.046310505275732806,1.3815301788274763,9.576576576576576
0.8488870788272354,0.2218872297378276,0.04638320621638203,1.4102751400048696,9.567567567567568
0.8643300805084382,0.22202662803458112,0.0464560899374901,1.4389930471011552,9.558558558558559
0.8768971411220946,0.22216624547660416,0.0465291570715152,1.4676839001163324,9.54954954954955
0.886558679956146,0.22230608261563936,0.046602408253703424,1.4963476990504017,9.54054054054054
0.8932948618080133,0.22244614000534124,0.04667584412210373,1.5249844439033629,9.531531531531531
0.8970955863319592,0.22258641820128464,0.04674946531758295,1.5535941346752156,9.522522522522522
0.8979604451718824,0.22272691776097303,0.04682327248384091,1.5821767713659607,9.513513513513514
0.8958986473922863,0.22286763924384745,0.04689726626742571,1.610732353975597,9.504504504504505
0.8909289138200404,0.22300858321129458,0.04697144731774894,1.6392608825041255,9.495495495495495
0.8830793410058748,0.2231497502266557,0.047045816287101194,1.6677623569515463,9.486486486486486
0.8723872356070097,0.22329114085523522,0.04712037383066749,1.6962367773178582,9.477477477477478
0.8588989200806785,0.22343275566430953,0.04719512060654301,1.7246841436030627,9.468468468468469
0.8426695106623445,0.22357459522313564,0.047270057275748664,1.7531044558071582,9.45945945945946
0.8237626686818752,0.2237166601029599,0.047345184502246986,1.7814977139301464,9.45045045045045
0.8022503263456952,0.22385895087702712,0.04742050295295803,1.8098639179720262,9.441441441441441
0.7782123881827426,0.2240014681205893,0.04749601329777537,1.8382030679327979,9.432432432432432
0.7517364094168233,0.22414421241091453,0.04757171620958223,1.866515163812461,9.423423423423424
0.722917252587482,0.22428718432729625,0.047647612364267705,1.8948002056110163,9.414414414414415
0.6918567237957625,0.22443038445106198,0.04772370244074305,1.9230581933284636,9.405405405405405
0.6586631900000214,0.22457381336558266,0.047799987120958135,1.9512891269648023,9.396396396396396
0.6234511788302978,0.2247174716562816,0.04787646708991794,1.9794930065200338,9.387387387387388
0.5863409624275486,0.2248613599106439,0.04795314303569927,2.0076698319941566,9.378378378378379
0.5474581268462443,0.22500547871822563,0.04803001564946738,2.035819603387171,9.36936936936937
0.5069331285854893,0.2251498286706629,0.04810708562549293,2.0639423206990775,9.36036036036036
0.4649008398348693,0.22529441036168157,0.04818435366116888,2.0920379839298757,9.35135135135135
0.4215000840367121,0.22543922438710645,0.0482618204570276,2.120106593079566,9.342342342342342
0.3768731633764633,0.2255842713448707,0.04833948671675799,2.1481481481481484,9.333333333333334
0.3311653798173754,0.22572955183502552,0.048417353147222855,2.1761626491356223,9.324324324324325
0.28452455129488735,0.22587506645974958,0.048495420458476206,2.204150096041988,9.315315315315315
0.23710052467992818,0.22602081582335867,0.04857368936378085,2.232110488867246,9.306306306306306
0.18904468710909358,0.22616680053231528,0.04865216057962594,2.2600438276113954,9.297297297297298
0.1405094772632777,0.22631302119523847,0.048730834825744834,2.287950112274437,9.288288288288289
0.091647898155114,0.2264594784229135,0.0488097128251328,2.31582934285637,9.27927927927928
0.042613032959555604,0.22660617282830176,0.04888879530406509,2.343681519357195,9.27027027027027
-0.00644243460865237,0.22675310502655055,0.04896808299211499,2.371506641776912,9.26126126126126
-0.055366693901869504,0.22690027563500306,0.049047576622172025,2.399304710115521,9.252252252252251
-0.10400927350128608,0.22704768527320834,0.04912727693046027,2.427075724373022,9.243243243243244
-0.1522214985471786,0.22719533456293142,0.049207184656556845,2.454819684549414,9.234234234234235
-0.19985693789844639,0.2273432241281633,0.04928730054341039,2.4825365906446986,9.225225225225225
-0.24677183983277864,0.2274913545951311,0.04936762533735981,2.510226442658875,9.216216216216216
-0.29282555505282426,0.2276397265923083,0.04944815978815306,2.537889240591943,9.207207207207208
-0.3378809458208396,0.22778834075042517,0.04952890464896609,2.565524984443903,9.198198198198199
-0.3818047801042841,0.2279371977024788,0.04960986067642185,2.593133674214755,9.18918918918919
-0.4244681096775189,0.22808629808374367,0.0496910286306095,2.620715309904499,9.18018018018018
-0.4657466311897839,0.22823564253178197,0.04977240927510372,2.648269891513135,9.17117117117117
-0.5055210292768474,0.22838523168645428,0.04985400337698411,2.6757974190406624,9.162162162162161
-0.543677300862801,0.2285350661899299,0.049935811706854745,2.703297892487082,9.153153153153154
-0.5801070598692006,0.22868514668669765,0.05001783503886391,2.7307713118523926,9.144144144144144
-0.6147078216208874,0.22883547382357647,0.05010007415072383,2.758217677136596,9.135135135135135
-0.6473832663110111,0.22898604824972607,0.05018252982373068,2.7856369883396908,9.126126126126126
-0.6780434809619589,0.22913687061665783,0.05026520284278461,2.813029245461678,9.117117117117118
-0.7066051793935656,0.22928794157824572,0.05034809399641002,2.8403944485025567,9.108108108108109
-0.7329918997851266,0.229439261790737,0.05043120407677584,2.867732597462327,9.0990990990991
-0.7571341794929544,0.22959083191276336,0.05051453387971601,2.8950436923409892,9.09009009009009
-0.778969706860343,0.2297426526053519,0.05059808420475011,2.9223277331385438,9.08108108108108
-0.7984434498315777,0.22989472453193624,0.05068185585510411,2.9495847198549905,9.072072072072071
-0.8155077612558188,0.23004704835836767,0.05076584963773122,2.9768146524903285,9.063063063063064
-0.8301224608400685,0.23019962475292644,0.05085006636333299,3.004017531044558,9.054054054054054
-0.8422548937828016,0.23035245438633295,0.05093450684638038,3.0311933555176798,9.045045045045045
-0.8518799661909535,0.23050553793175915,0.051019171905135115,3.0583421259096935,9.036036036036036
-0.8589801574526832,0.23065887606483995,0.051104062361671115,3.0854638422205993,9.027027027027026
-0.8635455098063649,0.23081246946368464,0.05118917904189608,3.1125585044503965,9.018018018018019
-0.8655735954125405,0.23096631880888868,0.05127452277557327,3.1396261125990854,9.00900900900901
-0.8650694612998108,0.23112042478354491,0.0513600943963433,3.1666666666666665,9.0
-0.8620455526177717,0.2312747880732556,0.051445894741746226,3.1936801666531394,8.99099099099099
-0.8565216146898905,0.23142940936614398,0.05153192465324368,3.2206666125585044,8.981981981981981
-0.8485245744165643,0.23158428935286604,0.05161818497624121,3.247626004382761,8.972972972972974
-0.8380884016333564,0.23173942872662262,0.05170467656011076,3.2745583421259092,8.963963963963964
-0.8252539510814532,0.23189482818317111,0.05179140025821325,3.30146362578795,8.954954954954955
-0.8100687856965808,0.2320504884208376,0.051878356927921386,3.3283418553688824,8.945945945945946
-0.7925869819689101,0.2322064101405289,0.05196554743064254,3.3551930308687066,8.936936936936936
-0.7728689181697367,0.2323625940457447,0.05205297263184188,3.3820171522874225,8.927927927927929
-0.7509810462808743,0.23251904084258987,0.05214063340106559,3.40881421962503,8.91891891891892
-0.7269956484996937,0.23267575123978668,0.05222853061196423,3.4355842328815296,8.90990990990991
-0.7009905792264906,0.2328327259486871,0.05231666514231632,3.4623271920569216,8.9009009009009
-0.6730489934713606,0.2329899656832853,0.052405037874052006,3.4890430971512054,8.891891891891891
-0.6432590626449195,0.23314747116023027,0.05249364969327698,3.5157319481643805,8.882882882882884
-0.6117136787210689,0.23330524309883818,0.05258250149029651,3.5423937450964473,8.873873873873874
-0.5785101477804867,0.23346328222110513,0.052671594159639554,3.5690284879474072,8.864864864864865
-0.5437498739606842,0.23362158925171986,0.05276092860008321,3.5956361767172575,8.855855855855856
-0.5075380348522319,0.2337801649180766,0.052850505714677184,3.6222168114060005,8.846846846846846
-0.4699832493913122,0.23393900995028782,0.052940326410768485,3.648770392013635,8.837837837837839
-0.43119723930584153,0.23409812508119734,0.05303039160002632,3.675296918540161,8.82882882882883
-0.39129448517639775,0.23425751104639314,0.053120702198467075,3.7017963909855807,8.81981981981982
-0.3503918781738725,0.2344171685842206,0.05321125912647951,3.72826880934989,8.81081081081081
-0.30860836853326634,0.23457709843579563,0.05330206330885018,3.7547141736330927,8.801801801801801
-0.26606461181760127,0.2347373013450179,0.05339311567478889,3.781132483835186,8.792792792792794
-0.22288261401721804,0.23489777805858422,0.053484417157954545,3.8075237399561725,8.783783783783784
-0.1791853765183393,0.23505852932600182,0.053575968696480895,3.8338879419960503,8.774774774774775
-0.13509654196029172,0.23521955589960197,0.0536677712330027,3.86022508995482,8.765765765765765
-0.0907400419837328,0.23538085853455343,0.05375982571468194,3.8865351838324815,8.756756756756756
-0.04623974785238005,0.23554243798887606,0.05385213309323426,3.912818223629034,8.747747747747749
-0.0017191249083850337,0.23570429502345472,0.0539446943249556,3.9390742093444797,8.73873873873874
0.0426991082032548,0.23586643040205288,0.05403751037074894,3.965303140978817,8.72972972972973
0.08689331463305361,0.23602884489132656,0.05413058219615133,3.9915050185320458,8.72072072072072
0.13074326786923188,0.23619153926083825,0.054223910771360996,4.017679842004167,8.711711711711711
0.1741304728762446,0.23635451428307103,0.054317497071264764,4.043827611395179,8.702702702702702
0.21693847901552488,0.23651777073344257,0.054411342075465524,4.0699483267050836,8.693693693693694
0.2590531839694298,0.23668130939031953,0.05450544676831008,4.09604198793388,8.684684684684685
0.30036312792628483,0.23684513103503163,0.05459981213891694,4.122108595081568,8.675675675675675
0.3407597773227845,0.23700923645188612,0.05469443918120448,4.148148148148149,8.666666666666666
0.3801377974797747,0.23717362642818224,0.05478932889391929,4.17416064713362,8.657657657657658
0.4183953135085572,0.23733830175422582,0.054884482280664705,4.2001460920379845,8.64864864864865
0.45543415890692673,0.23750326322334375,0.05497990034992941,4.22610448286124,8.63963963963964
0.49116011130739046,0.23766851163189884,0.05507558411511642,4.252035819603387,8.63063063063063
0.5254831148839139,0.23783404777930453,0.055171534594572205,4.277940102264427,8.621621621621621
0.5583174889682254,0.23799987246803986,0.055267752811615944,4.303817330844358,8.612612612612612
0.5895821224719434,0.23816598650366433,0.05536423979456907,4.329667505343181,8.603603603603604
0.619200653756331,0.23833239069483314,0.055460996576785056,4.355490625760896,8.594594594594595
0.6471016356374578,0.2384990858533122,0.05555802419667922,4.381286692097503,8.585585585585585
0.6732186852604676,0.2386660727939934,0.055655323697758954,4.407055704353001,8.576576576576576
0.697490618622729,0.23883335233491,0.05575289612865404,4.432797662527392,8.567567567567568
0.7198615695714681,0.239000925297252,0.05585074254314729,4.458512566620675,8.558558558558559
0.7402810931471261,0.23916879250538173,0.0559488640002052,4.4842004166328495,8.54954954954955
0.7587042531888716,0.2393369547868494,0.05604726156400903,4.509861212563916,8.54054054054054
0.7750916941634327,0.23950541297240882,0.05614593630398601,4.535494954413873,8.531531531531531
0.7894096972224647,0.2396741678960332,0.05624488929484077,4.561101642182724,8.522522522522522
0.8016302205370153,0.23984322039493108,0.056344121616586966,4.586681275870465,8.513513513513514
0.811730924000146,0.24001257130956233,0.05644363435457926,4.612233855477099,8.504504504504505
0.8196951784302521,0.2401822214836541,0.056543428599545274,4.637759381002624,8.495495495495495
0.8255120594481467,0.2403521717642172,0.05664350544761805,4.663257852447042,8.486486486486486
0.829176326240237,0.24052242300156218,0.05674386600036853,4.68872926981035,8.477477477477478
0.830688385458244,0.240692976049316,0.056844511364838445,4.714173633092551,8.468468468468469
0.830054240542639,0.24086383176443818,0.05694544265357323,4.739590942293645,8.45945945945946
0.8272854267923311,0.24103499100723755,0.057046660984655356,4.76498119741363,8.45045045045045
0.8223989325370105,0.2412064546413889,0.05714816748173781,4.790344398452507,8.441441441441441
0.8154171068008815,0.24137822353394978,0.057249963274077824,4.815680545410275,8.432432432432432
0.8063675538772408,0.2415502985553773,0.05735204949657085,4.840989638286936,8.423423423423424
0.7952830152624228,0.2417226805795453,0.057454427289784844,4.866271677082488,8.414414414414415
0.7822012394249729,0.2418953704837612,0.057557097799994614,4.891526661796932,8.405405405405405
0.7671648399115247,0.24206836914878332,0.05766006217921662,4.9167545924302685,8.396396396396396
0.7502211423146439,0.24224167745883818,0.05776332158524388,4.941955468982496,8.387387387387388
0.7314220206498729,0.24241529630163786,0.05786687718168128,4.967129291453616,8.378378378378379
0.7108237237093633,0.2425892265683975,0.057970730137980875,4.992276059843627,8.36936936936937
0.6884866919776866,0.24276346915385297,0.05807488162947774,5.017395774152531,8.36036036036036
0.6644753657118203,0.2429380249562785,0.058179332837425914,5.042488434380327,8.35135135135135
0.6388579848017374,0.24311289487750465,0.05828408494903458,5.067554040527013,8.342342342342342
0.6117063810405919,0.24328807982293602,0.05838913915750463,5.092592592592593,8.333333333333334
0.583095763444178,0.2434635807015696,0.05849449666206541,5.117604090577063,8.324324324324325
0.5531044972680478,0.24363939842601268,0.0586001586680117,5.142588534480426,8.315315315315315
0.5218138773776149,0.2438155339125012,0.05870612638674106,5.167545924302682,8.306306306306306
0.4893078966315414,0.24399198808091813,0.05881240103579132,5.1924762600438275,8.297297297297298
0.4556730099418651,0.24416876185481207,0.058918983838878544,5.217379541703866,8.288288288288289
0.4209978946757395,0.24434585616141566,0.059025876025935,5.242255769282796,8.27927927927928
0.38537320806311187,0.24452327193166448,0.059133078833147605,5.267104942780618,8.27027027027027
0.348891342272565,0.2447010101002158,0.05924059350299662,5.291927062197333,8.26126126126126
0.3116461778135889,0.2448790716054675,0.059348421284294524,5.316722127532938,8.252252252252251
0.27373283591795233,0.24505745738957732,0.0594565634322253,5.341490138787436,8.243243243243244
0.23524743054569788,0.2452361683984819,0.059565021208383986,5.366231095960826,8.234234234234235
0.19628682065242603,0.24541520558191604,0.05967379588081637,5.390944999053107,8.225225225225225
0.15694836334426654,0.24559456989343234,0.05978288872405917,5.415631848064281,8.216216216216216
0.11732966853517596,0.24577426229042054,0.059892301019180395,5.440291642994345,8.207207207207208
0.07752835570794771,0.2459542837341274,0.06000203405382007,5.464924383843302,8.198198198198199
0.03764181336591357,0.24613463518967627,0.06011208912223115,5.489530070611152,8.18918918918919
-0.0022330382536162765,0.24631531762608722,0.060222467525320865,5.514108703297892,8.18018018018018
-0.04199998065008838,0.2464963320162969,0.060333170570692284,5.5386602819035256,8.17117117117117
-0.08156372617866514,0.24667767933717885,0.0604441995726862,5.563184806428049,8.162162162162161
-0.12083014230080982,0.24685936056956376,0.06055555585242336,5.587682276871465,8.153153153153154
-0.15970647047003006,0.24704137669825993,0.060667240737846996,5.612152693233774,8.144144144144144
-0.1981015391775889,0.24722372871207363,0.0607792555637656,5.636596055514974,8.135135135135135
-0.23592597070502178,0.2474064176038301,0.060891601671896084,5.661012363715066,8.126126126126126
-0.27309238115307,0.24758944437039396,0.06100428041090726,5.685401617834049,8.117117117117118
-0.3095155733402986,0.24777281001269066,0.06111729313646368,5.709763817871925,8.108108108108109
-0.34511272218871997,0.24795651553572712,0.061230641211269636,5.734098963828694,8.0990990990991
-0.3798035522385972,0.24814056194861303,0.06134432600511367,5.758407055704352,8.09009009009009
-0.41351050695976854,0.24832495026458237,0.061458348894913355,5.782688093498905,8.08108108108108
-0.4461589095524552,0.24850968150101474,0.061572711264760334,5.806942077212347,8.072072072072071
-0.4776771149565866,0.2486947566794569,0.06168741450596583,5.831169006844682,8.063063063063064
-0.5079966528147736,0.2488801768256448,0.06180246001710642,5.85536888239591,8.054054054054054
-0.5370523611606272,0.2490659429695252,0.061917849204070084,5.879541703866027,8.045045045045045
-0.5647825106305824,0.2492520561452777,0.06203358348010274,5.903687471255039,8.036036036036036
-0.5911289190239885,0.24943851739133707,0.062149664265855005,5.927806184562941,8.027027027027028
-0.6160370560628645,0.24962532775041554,0.06226609298942947,5.951897843789736,8.018018018018019
-0.6394561382291073,0.24981248826952504,0.06238287108642806,5.975962448935422,8.00900900900901
-0.6613392135833521,0.25,0.06249999999999999,5.999999999999999,8.0
-0.6816432364957603,0.25018786399752013,0.06261748118089003,6.02401049698347,7.990990990990991
-0.7003291322448142,0.25037608132213296,0.06273531608748702,6.047993939885831,7.981981981981982
-0.7173618514657568,0.2505646530382773,0.06285350618587295,6.071950328707085,7.972972972972973
-0.7327104144553136,0.2507535802148062,0.06297205294987213,6.095879663447231,7.963963963963964
-0.7463479453640268,0.25094286392501025,0.06309095786110108,6.1197819441062675,7.954954954954955
-0.7582516963316449,0.2511325052466411,0.0632102224090185,6.1436571706841985,7.945945945945946
-0.7684030616445221,0.25132250526193506,0.06332984809097568,6.167505343181019,7.936936936936936
-0.7767875820170224,0.251512865057637,0.06344983641226751,6.191326461596731,7.927927927927928
-0.7833949391211257,0.2517035857250241,0.06357018888618354,6.2151205259313365,7.918918918918919
-0.7882189405100991,0.2518946683599301,0.06369090703405976,6.238887536184833,7.90990990990991
-0.791257495102935,0.2520861140627693,0.06381199238533042,6.262627492357222,7.900900900900901
-0.7925125794163272,0.2522779239385614,0.06393344647758062,6.286340394448502,7.891891891891891
-0.791990194750256,0.2524700990969555,0.06405527085659898,6.310026242458674,7.882882882882883
-0.7897003155516605,0.2526626406522552,0.06417746707643095,6.333685036387739,7.873873873873874
-0.7856568291982409,0.25285554972344343,0.06430003669943234,6.357316776235694,7.864864864864865
-0.7798774674610929,0.25304882743420737,0.06442298129632343,6.380921462002544,7.8558558558558556
-0.7723837299206037,0.2532424749129637,0.06454630244624332,6.404499093688283,7.846846846846846
-0.7632007996248269,0.25343649329288387,0.06467000173680483,6.428049671292913,7.837837837837838
-0.7523574512933888,0.25363088371191994,0.06479408076414984,6.451573194816438,7.828828828828829
-0.7398859523828302,0.2538256473128299,0.06491854113300488,6.475069664258853,7.81981981981982
-0.7258219573411231,0.2540207852432039,0.06504338445673731,6.498539079620161,7.8108108108108105
-0.7102043953900106,0.25421629865548967,0.06516861235741189,6.52198144090036,7.801801801801801
-0.6930753521836182,0.2544121887070196,0.06529422646584779,6.54539674809945,7.792792792792793
-0.674479945700674,0.2546084565600364,0.065420228421676,6.568785001217433,7.783783783783784
-0.6544661967354918,0.25480510338171997,0.06554661987339724,6.59214620025431,7.774774774774775
-0.6330848943596818,0.255002130344214,0.06567340247844025,6.615480345210075,7.7657657657657655
-0.6103894567323775,0.255199538624653,0.06580057790322062,6.638787436084733,7.756756756756756
-0.5864357876415961,0.25539732940518917,0.06592814782319999,6.662067472878283,7.747747747747748
-0.5612821291631294,0.25559550387302,0.06605611392294577,6.685320455590726,7.738738738738739
-0.534988910826242,0.25579406322041526,0.06618447789619135,6.7085463842220605,7.72972972972973
-0.5076185956772677,0.255993008644745,0.06631324144589659,6.7317452587722855,7.7207207207207205
-0.47923552363314936,0.25619234134850716,0.06644240628430909,6.7549170792414035,7.711711711711711
-0.4499057525169253,0.2563920625393555,0.06657197413302561,6.778061845629412,7.702702702702703
-0.41969689716617364,0.2565921734301279,0.06670194672305431,6.801179557936314,7.693693693693694
-0.38867796700365803,0.2567926752388748,0.06683232579487712,6.824270216162109,7.684684684684685
-0.35691920245659714,0.25699356918888744,0.06696311309851291,6.847333820306793,7.675675675675675
-0.3244919106074564,0.25719485650872687,0.06709431039358091,6.87037037037037,7.666666666666666
-0.29146830045477123,0.2573965384322527,0.0672259194493648,6.893379866352839,7.657657657657658
-0.2579213181572167,0.2575986161986523,0.06735794204487727,6.9163623082542,7.648648648648649
-0.22392448262825848,0.25780109105247034,0.067490379968925,6.939317696074454,7.63963963963964
-0.1895517218419182,0.25800396424363775,0.06762323502017423,6.962246029813597,7.63063063063063
-0.15487721020277867,0.2582072370275019,0.0677565090072168,6.985147309471634,7.621621621621621
-0.11997520732527985,0.25841091066485633,0.06789020374863679,7.008021535048561,7.612612612612613
-0.08491989855849601,0.25861498642197084,0.06802432107307763,7.030868706544382,7.603603603603604
-0.049785237583316905,0.258819465570622,0.06815886281930969,7.053688823959095,7.594594594594595
-0.014644791398917563,0.2590243493881233,0.06829383083629853,7.076481887292697,7.585585585585585
0.020428411995071023,0.2592296391573562,0.06842922698327356,7.099247896545195,7.576576576576576
0.0553620329252261,0.2594353361668008,0.06856505312979734,7.121986851716582,7.5675675675675675
0.0900845660959986,0.2596414417105673,0.06870131115583543,7.144698752806861,7.558558558558559
0.1245254830942892,0.25984795708842706,0.06883800295182672,7.1673835998160325,7.54954954954955
0.1586153710872789,0.26005488360584417,0.06897513041875435,7.190041392744094,7.54054054054054
0.19228606746651858,0.26026222257400733,0.06911269546821726,7.212672131591051,7.531531531531531
0.225470790204212,0.26046997530986193,0.06925070002250219,7.235275816356898,7.5225225225225225
0.25810426370108724,0.26067814313614196,0.06938914601465648,7.257852447041637,7.513513513513514
0.29012283991859283,0.2608867273814028,0.06952803538856112,7.280402023645268,7.504504504504505
0.3214646146021007,0.26109572938005343,0.06966737009900463,7.302924546167788,7.495495495495495
0.352069538415654,0.2613051504723898,0.06980715211175754,7.325420014609204,7.486486486486486
0.38187952282288107,0.26151499200462736,0.0699473834036473,7.347888428969511,7.4774774774774775
0.41083854056299085,0.26172525532893487,0.07008806596263394,7.370329789248709,7.468468468468469
0.438892720584924,0.26193594180346785,0.07022920178788629,7.3927440954467984,7.45945945945946
0.4659904373171373,0.262147052792402,0.07037079288985881,7.415131347563779,7.45045045045045
0.4920823941647937,0.2623585896659677,0.07051284129036903,7.437491545599654,7.441441441441441
0.5171217011404216,0.2625705538004837,0.0706553490226756,7.45982468955442,7.4324324324324325
0.5410639465483945,0.26278294657839235,0.07079831813155714,7.482130779428077,7.423423423423424
0.5638672626576796,0.26299576938829344,0.07094175067339141,7.504409815220627,7.414414414414415
0.5854923853113797,0.2632090236249799,0.07108564871623543,7.526661796932068,7.405405405405405
0.6059027074354794,0.2634227106894725,0.07123001433990607,7.548886724562401,7.396396396396396
0.6250643264229039,0.2636368319890555,0.07137484963606135,7.571084598111625,7.387387387387387
0.6429460853825297,0.26385138893731236,0.07152015670828245,7.593255417579742,7.378378378378379
0.6595196082560464,0.2640663829541615,0.07166593767215629,7.615399182966751,7.36936936936937
0.6747593288186235,0.2642818154658928,0.07181219465535886,7.637515894272651,7.36036036036036
0.6886425135920572,0.2644976879052035,0.07195892979773919,7.659605551497444,7.351351351351351
0.7011492787115366,0.26471400171123544,0.07210614525140399,7.6816681546411285,7.342342342342342
0.7122626007993003,0.26493075832961166,0.07225384318080315,7.703703703703704,7.333333333333334
0.7219683219102182,0.2651479592124737,0.07240202576281568,7.725712198685172,7.324324324324325
0.7302551486257756,0.26536560581851903,0.07255069518683648,7.747693639585532,7.315315315315315
0.7371146453839642,0.2655836996130389,0.0726998536548639,7.769648026404783,7.306306306306306
0.7425412221432449,0.26580224206795594,0.07284950338158791,7.791575359142927,7.297297297297297
0.7465321164889687,0.26602123466186295,0.07299964659447905,7.813475637799963,7.288288288288289
0.7490873703004619,0.266240678880061,0.07315028553387813,7.83534886237589,7.2792792792792795
0.7502098011063524,0.26646057621459834,0.07330142245308652,7.857195032870709,7.27027027027027
0.7499049682646305,0.2666809281643095,0.07345305961845744,7.87901414928442,7.261261261261261
0.7481811341124108,0.2669017362348545,0.07360519930948782,7.900806211617023,7.252252252252252
0.7450492202383479,0.2671230019387588,0.07375784381891098,7.922571219868518,7.243243243243244
0.7405227590381812,0.2673447267954526,0.07391099545279012,7.944309174038905,7.2342342342342345
0.7346178407209221,0.2675669123313116,0.07406465653061242,7.966020074128182,7.225225225225225
0.7273530559397369,0.26778956007969706,0.07421882938538418,7.987703920136353,7.216216216216216
0.7187494342276501,0.2680126715809967,0.07437351636372656,8.009360712063415,7.207207207207207
0.7088303784237371,0.2682362483826658,0.07452871982597221,8.03099044990937,7.198198198198198
0.6976215952805537,0.26846029203926836,0.07468444214626262,8.052593133674215,7.1891891891891895
0.6851510224481169,0.2686848041125189,0.07484068571264639,8.074168763357953,7.18018018018018
0.6714487520338215,0.268909786171324,0.0749974529271783,8.095717338960583,7.171171171171171
0.6565469509412541,0.2691352397918251,0.07515474620601906,8.117238860482104,7.162162162162162
0.6404797781939581,0.2693611665574404,0.07531256797953623,8.138733327922518,7.153153153153153
0.6232832994528056,0.26958756805890827,0.07547092069240556,8.160200741281823,7.1441441441441444
0.604995398937728,0.26981444589432974,0.07562980680371362,8.18164110056002,7.135135135135135
